03-12 12:44:32.129 24690 24700 F libc    : Fatal signal 11 (SIGSEGV), code 2 (SEGV_ACCERR), fault addr 0x7c7428afe0 in tid 24700 (binder:24690_1), pid 24690 (com.prology)
03-12 12:44:32.992 30455 30455 F DEBUG   : Cmdline: com.prology
03-12 14:10:22.272  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Signal wack_cond_
03-12 14:10:22.273  1033  1033 D vendor.qti.bluetooth@1.0-ibs_handler: DeviceWakeUp: Unblocked from waiting for FC
03-12 14:10:22.338  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:22.339  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:22.420  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:23.274  1033  3106 I vendor.qti.bluetooth@1.0-ibs_handler: DeviceSleep: TX Awake, Sending SLEEP_IND
03-12 14:10:23.275  1033  3106 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:23.426  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:24.030  2006  4985 I InputDispatcher: Channel [Gesture Monitor] swipe-up is stealing input gesture for device 2 from [397dfe3 com.prology/com.ryanheise.audioservice.AudioServiceActivity, [Gesture Monitor] edge-swipe]
03-12 14:10:24.101  2006  2071 V WindowManager:         {WCT{RemoteToken{5868aec Task{804dea #967 type=standard A=10791:com.prology}}} m=TO_BACK f=NONE leash=Surface(name=Task=967)/@0x731adf2 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1},
03-12 14:10:25.238  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:25.239  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:25.239  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:25.240  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:25.320  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:25.321  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:25.431  2006  2071 V WindowManager:         {WCT{RemoteToken{5868aec Task{804dea #967 type=standard A=10791:com.prology}}} m=TO_BACK f=NONE leash=Surface(name=Task=967)/@0x731adf2 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1}
03-12 14:10:25.471  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:28.298  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:28.299  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:28.300  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:28.301  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:28.382  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:28.383  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:28.533  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:31.449  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:31.450  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:31.451  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:31.452  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:31.533  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:31.534  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:31.685  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:34.599  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:34.599  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:34.600  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:34.601  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:34.683  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:34.683  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:34.834  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:37.658  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:37.659  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:37.660  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:37.660  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:37.741  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:37.742  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:37.893  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:40.809  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:40.810  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:40.811  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:40.812  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:40.893  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:40.894  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:41.045  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:43.914  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:43.914  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:43.916  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:43.916  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:43.998  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:43.999  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:44.150  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:47.018  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:47.019  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:47.020  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:47.020  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:47.102  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:47.102  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:47.253  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:49.088  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:49.089  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:49.090  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:49.091  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:49.172  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:49.172  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:49.323  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:50.213  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:50.214  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:50.215  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:50.216  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:50.297  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:50.297  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:50.448  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:53.273  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:53.274  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:53.275  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:53.276  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:53.357  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:53.357  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:53.508  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:56.019  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:56.019  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:56.020  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:56.021  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:56.103  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:56.103  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:56.254  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:56.379  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:56.379  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:56.380  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:56.381  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:56.462  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:56.462  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:56.613  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:10:59.528  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:10:59.529  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:10:59.530  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:10:59.531  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:10:59.612  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:10:59.613  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:10:59.763  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:02.634  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:02.635  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:02.636  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:02.637  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:02.719  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:02.719  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:02.870  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:05.738  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:05.739  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:05.740  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:05.741  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:05.823  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:05.823  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:05.974  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:08.889  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:08.890  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:08.891  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:08.892  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:08.973  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:08.974  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:09.125  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:11.993  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:11.994  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:11.995  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:11.995  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:12.076  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:12.077  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:12.228  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:15.098  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:15.099  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:15.100  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:15.100  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:15.181  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:15.182  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:15.332  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:18.248  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:18.249  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:18.250  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:18.250  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:18.331  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:18.332  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:18.482  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:21.399  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:21.399  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:21.400  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:21.401  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:21.482  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:21.483  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:21.634  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:24.458  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:24.459  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:24.460  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:24.460  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:24.541  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:24.541  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:24.692  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:27.609  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:27.609  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:27.610  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:27.611  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:27.692  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:27.692  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:27.843  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:30.713  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:30.714  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:30.715  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:30.716  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:30.797  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:30.798  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:30.951  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:33.818  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:33.819  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:33.820  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:33.821  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:33.902  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:33.903  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:34.053  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:35.726  2006  2346 D ActivityManager: freezing 23343 com.prology
03-12 14:11:36.968  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:36.969  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:36.970  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:36.971  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:37.052  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:37.053  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:37.204  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:40.073  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:40.074  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:40.075  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:40.076  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:40.157  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:40.157  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:40.308  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:43.179  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:43.179  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
03-12 14:11:43.180  1033  3101 D vendor.qti.bluetooth@1.0-wake_lock: Acquire wakelock is acquired 
03-12 14:11:43.181  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
03-12 14:11:43.262  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
03-12 14:11:43.262  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK OFF
03-12 14:11:43.413  1033  2948 D vendor.qti.bluetooth@1.0-wake_lock: Release wakelock is released 
03-12 14:11:46.373  1033  3101 I vendor.qti.bluetooth@1.0-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
03-12 14:11:46.374  1033  3101 D vendor.qti.bluetooth@1.0-ibs_handler: SerialClockVote: vote for UART CLK ON
